id,dataset_id,category,prompt,completion,group_id
gym-data.csv:000411,gym-data.csv,gym,"[{""role"":""system"",""content"":""The user selected the gym category. Extract one strength-training set from the input. Return one compact JSON object with exercise, setNumber, and reps, plus weightKg when weighted. Use the previous user message only to resolve omitted state such as a leading +N/-N, never to override values present in the current input. Omit weightKg for bodyweight. Do not output nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""clean s2 50+20x3""},{""role"":""user"",""content"":""set3 70+10x3""}]","{""exercise"":""clean"",""setNumber"":3,""reps"":3,""weightKg"":80}",gym-session:000408
gym-data.csv:000412,gym-data.csv,gym,"[{""role"":""system"",""content"":""The user selected the gym category. Extract one strength-training set from the input. Return one compact JSON object with exercise, setNumber, and reps, plus weightKg when weighted. Use the previous user message only to resolve omitted state such as a leading +N/-N, never to override values present in the current input. Omit weightKg for bodyweight. Do not output nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""clean set3 70+10x3""},{""role"":""user"",""content"":""s4 90kgx3""}]","{""exercise"":""clean"",""setNumber"":4,""reps"":3,""weightKg"":90}",gym-session:000411
gym-data.csv:000415,gym-data.csv,gym,"[{""role"":""system"",""content"":""The user selected the gym category. Extract one strength-training set from the input. Return one compact JSON object with exercise, setNumber, and reps, plus weightKg when weighted. Use the previous user message only to resolve omitted state such as a leading +N/-N, never to override values present in the current input. Omit weightKg for bodyweight. Do not output nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""squat #1 60kgx5""}]","{""exercise"":""squat"",""setNumber"":1,""reps"":5,""weightKg"":60}",gym-session:000414
gym-data.csv:000416,gym-data.csv,gym,"[{""role"":""system"",""content"":""The user selected the gym category. Extract one strength-training set from the input. Return one compact JSON object with exercise, setNumber, and reps, plus weightKg when weighted. Use the previous user message only to resolve omitted state such as a leading +N/-N, never to override values present in the current input. Omit weightKg for bodyweight. Do not output nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""squat #1 60kgx5""},{""role"":""user"",""content"":""set2 80x4""}]","{""exercise"":""squat"",""setNumber"":2,""reps"":4,""weightKg"":80}",gym-session:000414
gym-data.csv:000420,gym-data.csv,gym,"[{""role"":""system"",""content"":""The user selected the gym category. Extract one strength-training set from the input. Return one compact JSON object with exercise, setNumber, and reps, plus weightKg when weighted. Use the previous user message only to resolve omitted state such as a leading +N/-N, never to override values present in the current input. Omit weightKg for bodyweight. Do not output nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""squat set5 100 3""},{""role"":""user"",""content"":""#6 100kgx3""}]","{""exercise"":""squat"",""setNumber"":6,""reps"":3,""weightKg"":100}",gym-session:000419
gym-data.csv:000421,gym-data.csv,gym,"[{""role"":""system"",""content"":""The user selected the gym category. Extract one strength-training set from the input. Return one compact JSON object with exercise, setNumber, and reps, plus weightKg when weighted. Use the previous user message only to resolve omitted state such as a leading +N/-N, never to override values present in the current input. Omit weightKg for bodyweight. Do not output nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""squat #6 100kgx3""},{""role"":""user"",""content"":""press #1 40 6reps""}]","{""exercise"":""ohp"",""setNumber"":1,""reps"":6,""weightKg"":40}",gym-session:000420
gym-data.csv:000422,gym-data.csv,gym,"[{""role"":""system"",""content"":""The user selected the gym category. Extract one strength-training set from the input. Return one compact JSON object with exercise, setNumber, and reps, plus weightKg when weighted. Use the previous user message only to resolve omitted state such as a leading +N/-N, never to override values present in the current input. Omit weightKg for bodyweight. Do not output nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""press #1 40 6reps""},{""role"":""user"",""content"":""ohp set2 40 +10 6""}]","{""exercise"":""ohp"",""setNumber"":2,""reps"":6,""weightKg"":50}",gym-session:000420
gym-data.csv:000423,gym-data.csv,gym,"[{""role"":""system"",""content"":""The user selected the gym category. Extract one strength-training set from the input. Return one compact JSON object with exercise, setNumber, and reps, plus weightKg when weighted. Use the previous user message only to resolve omitted state such as a leading +N/-N, never to override values present in the current input. Omit weightKg for bodyweight. Do not output nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""ohp set2 40 +10 6""},{""role"":""user"",""content"":""ohp #3 50+10x4""}]","{""exercise"":""ohp"",""setNumber"":3,""reps"":4,""weightKg"":60}",gym-session:000420
gym-data.csv:000424,gym-data.csv,gym,"[{""role"":""system"",""content"":""The user selected the gym category. Extract one strength-training set from the input. Return one compact JSON object with exercise, setNumber, and reps, plus weightKg when weighted. Use the previous user message only to resolve omitted state such as a leading +N/-N, never to override values present in the current input. Omit weightKg for bodyweight. Do not output nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""ohp #3 50+10x4""},{""role"":""user"",""content"":""60x5""}]","{""exercise"":""ohp"",""setNumber"":4,""reps"":5,""weightKg"":60}",gym-session:000420
gym-data.csv:000425,gym-data.csv,gym,"[{""role"":""system"",""content"":""The user selected the gym category. Extract one strength-training set from the input. Return one compact JSON object with exercise, setNumber, and reps, plus weightKg when weighted. Use the previous user message only to resolve omitted state such as a leading +N/-N, never to override values present in the current input. Omit weightKg for bodyweight. Do not output nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""press #4 60x5""},{""role"":""user"",""content"":""ohp #5 60 8reps""}]","{""exercise"":""ohp"",""setNumber"":5,""reps"":8,""weightKg"":60}",gym-session:000424
gym-data.csv:000427,gym-data.csv,gym,"[{""role"":""system"",""content"":""The user selected the gym category. Extract one strength-training set from the input. Return one compact JSON object with exercise, setNumber, and reps, plus weightKg when weighted. Use the previous user message only to resolve omitted state such as a leading +N/-N, never to override values present in the current input. Omit weightKg for bodyweight. Do not output nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""squat set1 50kgx5""},{""role"":""user"",""content"":""set2 60 4""}]","{""exercise"":""squat"",""setNumber"":2,""reps"":4,""weightKg"":60}",gym-session:001533
gym-data.csv:000432,gym-data.csv,gym,"[{""role"":""system"",""content"":""The user selected the gym category. Extract one strength-training set from the input. Return one compact JSON object with exercise, setNumber, and reps, plus weightKg when weighted. Use the previous user message only to resolve omitted state such as a leading +N/-N, never to override values present in the current input. Omit weightKg for bodyweight. Do not output nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""squat s6 100x4""},{""role"":""user"",""content"":""100x4""}]","{""exercise"":""squat"",""setNumber"":7,""reps"":4,""weightKg"":100}",gym-session:000431
gym-data.csv:000433,gym-data.csv,gym,"[{""role"":""system"",""content"":""The user selected the gym category. Extract one strength-training set from the input. Return one compact JSON object with exercise, setNumber, and reps, plus weightKg when weighted. Use the previous user message only to resolve omitted state such as a leading +N/-N, never to override values present in the current input. Omit weightKg for bodyweight. Do not output nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""squat s7 100kgx4""},{""role"":""user"",""content"":""100x4""}]","{""exercise"":""squat"",""setNumber"":8,""reps"":4,""weightKg"":100}",gym-session:000432
gym-data.csv:000434,gym-data.csv,gym,"[{""role"":""system"",""content"":""The user selected the gym category. Extract one strength-training set from the input. Return one compact JSON object with exercise, setNumber, and reps, plus weightKg when weighted. Use the previous user message only to resolve omitted state such as a leading +N/-N, never to override values present in the current input. Omit weightKg for bodyweight. Do not output nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""squat #8 100 4""},{""role"":""user"",""content"":""spull set1 50x4""}]","{""exercise"":""snatch_pull"",""setNumber"":1,""reps"":4,""weightKg"":50}",gym-session:000433
gym-data.csv:000435,gym-data.csv,gym,"[{""role"":""system"",""content"":""The user selected the gym category. Extract one strength-training set from the input. Return one compact JSON object with exercise, setNumber, and reps, plus weightKg when weighted. Use the previous user message only to resolve omitted state such as a leading +N/-N, never to override values present in the current input. Omit weightKg for bodyweight. Do not output nulls, extra fields, markdown, or explanations.""},{""role"":""user"",""content"":""spull set1 50x4""},{""role"":""user"",""content"":""s2 50 +10 r4""}]","{""exercise"":""snatch_pull"",""setNumber"":2,""reps"":4,""weightKg"":60}",gym-session:000433
